Week,Geo,Brand,Sales_Value,TV_Impressions,YouTube_Impressions,Facebook_Impressions,Instagram_Impressions,Trade_Spend,Net_Price,log_sales_val,price_index,TV_Spend,YouTube_Spend,Facebook_Spend,Instagram_Spend,Total_Spend,naive_roi,TV_Spend_Lag1,YouTube_Spend_Lag1,Facebook_Spend_Lag1,Instagram_Spend_Lag1
2023-04-29,CENTRAL,BrandA,44057.402599397756,937225.4814030516,1068993.6595179788,169284.94347473758,230727.2262510695,13420.792896788784,96.40696494837808,10.69327136457876,1.0244738316516715,56233.5288841831,267248.4148794947,18621.343782221134,41530.900725192514,397054.98116788024,0.11096045809499296,46394.44609979683,265320.8615264959,22341.43615003843,41852.216103351304
2023-04-29,CENTRAL,BrandB,63262.35810643233,732640.711542704,751526.1141577758,115191.70936602022,161569.1266443767,13420.792896788784,79.72919637874588,11.05506157964978,1.01808948623413,43958.44269256224,187881.52853944394,12671.088030262224,29082.442795987805,287014.29495504504,0.22041535637143325,37395.42137539551,226726.10186413594,17618.934653264634,35262.58331954336
2023-04-29,CENTRAL,BrandC,24370.562609512926,453510.2302184219,514578.74387871224,86202.19321353079,111535.96809709554,13420.792896788784,62.627882755328606,10.101172264773444,1.0195646903764026,27210.613813105312,128644.68596967804,9482.241253488388,20076.474257477195,198834.8081905377,0.12256688268603727,21750.192067306736,140179.14182825614,9948.9421815926,21813.80514389313
2023-04-29,EAST,BrandA,88511.33765048785,974785.4748552014,1031453.0816895016,237607.52660167415,230051.36899806777,12512.93791992394,94.60129344690093,11.39089722975965,1.0156556403243882,58487.12849131208,257863.2704223754,26136.827926184156,41409.2464196522,396409.4111794478,0.22328263445339092,64754.92654079299,325174.1678689388,41184.879847114564,53564.424148109574
2023-04-29,EAST,BrandB,72832.46768834945,969859.1437357744,1094442.2174445798,265319.74920292106,245420.41840920807,12512.93791992394,75.48320483231153,11.195930849539268,1.0110645072139053,58191.54862414647,273610.55436114495,29185.172412321317,44175.675313657455,417675.8886311941,0.17437556169895604,62120.822411397676,326938.13237767696,38242.7579383819,52491.036748265025
2023-04-29,EAST,BrandC,52380.43952236681,463703.68037049787,496267.376523328,128544.7496924658,112107.9502739122,12512.93791992394,65.89572660310391,10.86630759997439,1.0162695499743366,27822.220822229872,124066.844130832,14139.92246617124,20179.431049304196,198721.35638846125,0.2635873691386735,31950.698266583262,150456.5321153282,18801.75081416505,24742.390757834277
2023-04-29,METRO_DELHI,BrandA,50587.71290213019,840466.1291045801,890016.3468551657,237783.31081989876,201781.60045302304,15577.788812191948,101.83864888290292,10.831483765217527,1.0100820113188038,50427.967746274815,222504.08671379142,26156.164190188865,36320.68808154415,350986.69554399117,0.14413000134828646,48908.01180468403,249214.5446512777,34155.49799294848,41475.975919539196
2023-04-29,METRO_DELHI,BrandB,31669.11113870062,692294.854806218,651936.2281604947,175681.12265840176,146130.77067523007,15577.788812191948,78.44387357252793,10.363128648800307,1.0176963999586057,41537.69128837308,162984.05704012368,19324.923492424194,26303.538721541416,265727.9993546543,0.11917867599760992,39598.851816886236,192328.5277146469,23686.576729731176,31571.293273956075
2023-04-29,METRO_DELHI,BrandC,40708.996527540745,294619.96253382857,270581.535588485,77043.20541925094,61820.6276596221,15577.788812191948,59.10110917021823,10.61422895619957,1.0106481219331278,17677.197752029715,67645.38389712125,8474.752596117603,11127.712978731977,120502.83603619249,0.3378260451478184,16802.275813574946,72926.38090625081,9581.902554838445,12069.346541291861
2023-04-29,METRO_MUMBAI,BrandA,69625.64791047535,602624.3771629848,794750.9532094554,187070.5186965935,177657.24251155043,12203.042968346446,98.09579562320327,11.150902645322569,1.0163907687648575,36157.46262977909,198687.73830236384,20577.757056625283,31978.303652079077,299604.30460919376,0.2323920145308433,39760.90686548882,184162.04842995727,30901.99302113942,31374.15581708946
2023-04-29,METRO_MUMBAI,BrandB,47769.014856777634,676965.4251314659,838478.4139832959,205102.7746524779,188205.96026190696,12203.042968346446,76.32138346165864,10.7741534173904,1.0187519230350137,40617.92550788795,209619.60349582398,22561.30521177257,33877.07284714325,318878.95003097417,0.14980297336022905,47828.23051773088,192285.55560400034,40424.824449327716,34304.091280502405
2023-04-29,METRO_MUMBAI,BrandC,23423.131930583804,306688.08991380734,374085.2954421944,96797.37416153988,84496.79650459287,12203.042968346446,60.7149259152121,10.061522049027614,1.0127112906322235,18401.28539482844,93521.3238605486,10647.711157769387,15209.423370826718,149982.78675231957,0.15617213440038563,19029.080204224047,85578.58533079174,16814.267641454466,15074.741901690195
2023-04-29,NORTH,BrandA,116285.68600962439,1232737.9535972597,1528843.2766694103,366494.8286587405,342418.1381997562,18081.583533117933,101.2222466184654,11.663813852242571,1.0234082635063442,73964.27721583558,382210.8191673526,40314.43115246146,61635.26487595611,576206.3759447236,0.20181256380366408,70946.29617456267,461183.074000844,39151.751681144924,72817.01293121796
2023-04-29,NORTH,BrandB,91206.34450957364,1291588.3718630369,1476665.3327420657,379022.88220396696,333235.3547688098,18081.583533117933,83.19248381878243,11.420890704723123,1.0181989758859429,77495.30231178222,369166.3331855164,41692.51704243637,59982.36385838577,566418.0999312386,0.16102300495073302,63554.59302072729,470032.9885297768,41128.31558080556,74414.83835241968
2023-04-29,NORTH,BrandC,66768.67923598108,607383.6772552299,750156.9530987454,190323.97533515596,166016.62252793417,18081.583533117933,60.53937363902799,11.109004352826313,1.0205874193163536,36443.0206353138,187539.23827468636,20935.637286867153,29882.992055028153,292882.4717850134,0.2279708950447666,31279.33536590366,208693.87928944963,20292.374033304233,33372.488914039626
2023-04-29,NORTHEAST,BrandA,46164.31695565907,525123.9975669164,1054612.6430460014,235477.31447106233,234470.26005630652,10453.779880927286,100.77785289760351,10.739984079896558,1.0274472312614626,31507.439854014985,263653.16076150036,25902.504591816854,42204.64681013518,373721.5318983947,0.1235259759346337,32445.76346307487,337837.39293173695,16318.229577674847,51318.84033124419
2023-04-29,NORTHEAST,BrandB,29887.58500899969,289490.85315273283,545181.5740785638,126406.9823150799,121677.01304722075,10453.779880927286,82.8022634457623,10.305231914210932,1.0228106990445465,17369.45118916397,136295.39351964096,13904.768054658789,21901.862348499737,199925.25499289072,0.14949379461795853,15205.765658412949,180189.57550535403,8647.077525140758,27362.275195066748
2023-04-29,NORTHEAST,BrandC,17708.078321513574,261895.22161100165,537415.5950640781,108172.69116357542,118300.38812917317,10453.779880927286,56.97115602670806,9.781832686594461,1.0201457233699778,15713.7132966601,134353.89876601953,11898.996027993297,21294.06986325117,193714.4578348514,0.09141330244188041,13607.031400194368,148429.10067046675,8029.667571617879,22687.73609917559
2023-04-29,SOUTH,BrandA,170189.1353094264,1622906.2450808473,2071201.8934836627,646182.6012038355,478858.63881711615,18209.33034164051,97.21716047841932,12.044671534037624,1.020124673888118,97374.37470485084,517800.4733709157,71080.0861324219,86194.5549870809,790658.8195369098,0.215249777911655,100915.84990411665,448787.3235330917,60958.16755472059,74600.34746135585
2023-04-29,SOUTH,BrandB,89043.34105816002,1717902.6833663804,1919534.8055341556,576156.0484622173,441522.5659530529,18209.33034164051,82.18048521003237,11.39688973878345,1.0257913214834804,103074.16100198282,479883.7013835389,63377.165330843905,79474.06187154952,744018.4199295557,0.11967894701648789,90839.60732493232,417607.9713701349,56329.5840742646,69353.1161803609
2023-04-29,SOUTH,BrandC,41101.23433955931,999815.9311694434,1273900.4448342395,343367.98725857766,289116.88769270567,18209.33034164051,59.722890906860904,10.623817762499613,1.0158857376780552,59988.9558701666,318475.1112085599,37770.478598443544,52041.039784687026,486484.9158034976,0.0844861433608695,58231.85486973667,238629.7190609288,33197.42913895865,39752.248938821875
2023-04-29,WEST,BrandA,139791.39876752312,1639925.1171456997,2105485.407358183,353393.45902238134,456436.4273738748,16906.46119896728,100.43196726214643,11.847913735111373,1.0177938936550368,98395.50702874198,526371.3518395458,38873.28049246195,82158.55692729747,762705.1574870145,0.18328366786967723,81444.89502900348,414355.46901137795,36672.483893983015,65668.13944756292
2023-04-29,WEST,BrandB,88619.73824131007,1164401.1636311377,1496359.794646159,221502.8644835496,321422.24537758675,16906.46119896728,75.60699106369458,11.392121175133024,1.008951078521989,69864.06981786827,374089.94866153976,24365.315093190457,57856.00416796562,543081.7989395314,0.16317935606421255,56007.07101362112,291249.6204294067,20902.57456492278,45360.36663427648
2023-04-29,WEST,BrandC,61150.607781529965,602471.7573852484,643440.8176512471,99604.44610560055,138648.6081408095,16906.46119896728,58.789315600210834,11.021111433190447,1.0184626677168176,36148.30544311491,160860.20441281179,10956.48907161606,24956.74946534571,249828.20959185573,0.24477062810955946,26723.896582993737,133910.11775204045,11961.293199853088,21240.359479906147
2023-05-06,CENTRAL,BrandA,43797.33948198386,888015.5147075157,1348159.000776226,260520.66677100488,295683.86683234567,15901.958648332651,96.42051573412647,10.687351184275652,1.0246178298099475,53280.93088245094,337039.7501940565,28657.273344810535,53223.09602982221,488103.0090994728,0.08972970595427832,56233.5288841831,267248.4148794947,18621.343782221134,41530.900725192514
2023-05-06,CENTRAL,BrandB,66374.27278021938,680957.6488976877,1018337.9360049368,182491.0555173246,221551.84981260195,15901.958648332651,79.52845770607031,11.10307986821895,1.0155261851924295,40857.458933861264,254584.4840012342,20074.016106905703,39879.332966268346,371297.25065660215,0.17876316795415087,43958.44269256224,187881.52853944394,12671.088030262224,29082.442795987805
2023-05-06,CENTRAL,BrandC,27532.023100027516,400581.3540070448,586372.2098137214,103755.29670525128,126958.96800028972,15901.958648332651,62.08328459308487,10.223141403224,1.0106987822179418,24034.88124042269,146593.05245343034,11413.082637577641,22852.61424005215,220795.58921981548,0.12469462454928397,27210.613813105312,128644.68596967804,9482.241253488388,20076.474257477195
2023-05-06,EAST,BrandA,72850.30537969674,1440278.947107799,969865.7581477824,369773.638765192,230950.51550607572,14826.264208234255,95.29099587065865,11.196175730195781,1.0230604033176989,86416.73682646792,242466.4395369456,40675.100264171124,41571.09279109363,425955.63362691255,0.17102791846940116,58487.12849131208,257863.2704223754,26136.827926184156,41409.2464196522
2023-05-06,EAST,BrandB,63764.12925465164,1347733.8931761477,1109810.1093047012,372600.4086666383,259222.0627276041,14826.264208234255,75.59254122768816,11.06296175650594,1.01252902039876,80864.03359056886,277452.5273261753,40986.044953330216,46659.97129096874,460788.84136927733,0.1383803675996844,58191.54862414647,273610.55436114495,29185.172412321317,44175.675313657455
2023-05-06,EAST,BrandC,55828.25199048369,676386.414986939,556907.5118317144,220583.3268247673,132231.72937542945,14826.264208234255,65.49934010883324,10.930053240229405,1.0101563231398458,40583.18489921634,139226.8779579286,24264.165950724404,23801.7112875773,242702.20430368092,0.23002779126142014,27822.220822229872,124066.844130832,14139.92246617124,20179.431049304196
2023-05-06,METRO_DELHI,BrandA,42985.39275978589,754231.9696190123,913738.0707867933,299961.1304141125,212743.7271987699,18457.728647553093,103.9791164369467,10.668638897148801,1.0313121414891007,45253.918177140746,228434.5176966983,32995.72434555237,38293.870895778586,363435.7597627231,0.11827507779567856,50427.967746274815,222504.08671379142,26156.164190188865,36320.68808154415
2023-05-06,METRO_DELHI,BrandB,31874.328291859805,637644.1104989388,662224.0355336568,253748.7974020317,157738.79717776392,18457.728647553093,78.11347473295842,10.369587581760154,1.0134099503702958,38258.64662993633,165556.0088834142,27912.36771422349,28392.983491997507,278577.7353671246,0.11441807526268995,41537.69128837308,162984.05704012368,19324.923492424194,26303.538721541416
2023-05-06,METRO_DELHI,BrandC,42613.888299303406,259556.182432463,278495.77122397046,106553.3057839196,65688.64656060826,18457.728647553093,59.54371771716891,10.659958961793826,1.0182168715388065,15573.37094594778,69623.94280599261,11720.863636231155,11823.956380909487,127199.86241663413,0.3350152074802536,17677.197752029715,67645.38389712125,8474.752596117603,11127.712978731977
2023-05-06,METRO_MUMBAI,BrandA,61934.62713095003,748206.4075404578,570511.7406047556,191230.99522049812,133225.44764300092,14459.077504496994,97.87740367064868,11.03385085256794,1.0141279647054293,44892.38445242747,142627.9351511889,21035.409474254793,23980.58057574017,246995.38715810832,0.25075216117721777,36157.46262977909,198687.73830236384,20577.757056625283,31978.303652079077
2023-05-06,METRO_MUMBAI,BrandB,46978.02333481498,808501.9612950188,645042.8735771546,188204.18192342744,147828.99290777367,14459.077504496994,76.76885992273682,10.757456469040127,1.0247249214865592,48510.11767770113,161260.71839428865,20702.46001157702,26609.218723399263,271541.5923114631,0.17300489009712122,40617.92550788795,209619.60349582398,22561.30521177257,33877.07284714325
2023-05-06,METRO_MUMBAI,BrandC,20360.34399354348,356832.4334387379,301037.25551751215,88903.35610704336,69097.78671420677,14459.077504496994,61.15225585786655,9.9213934799565,1.020005855584443,21409.946006324273,75259.31387937804,9779.36917177477,12437.60160855722,133345.3081705313,0.15268886676801977,18401.28539482844,93521.3238605486,10647.711157769387,15209.423370826718
2023-05-06,NORTH,BrandA,103751.8515807323,1197521.228801233,1815914.429773023,337996.9211450488,396982.5780691094,21424.411795283155,100.85091677089076,11.549766922830727,1.0196539303711902,71851.27372807398,453978.6074432557,37179.66132595537,71456.86405243969,655890.818345008,0.15818463786757747,73964.27721583558,382210.8191673526,40314.43115246146,61635.26487595611
2023-05-06,NORTH,BrandB,81164.43631943056,1135234.4457046106,1584061.5524470976,383690.7719722679,355181.38768664637,21424.411795283155,84.05703890661509,11.304244774439614,1.0287803296888383,68114.06674227664,396015.3881117744,42205.98491694947,63932.649783596346,591692.5013498801,0.13717333941891408,77495.30231178222,369166.3331855164,41692.51704243637,59982.36385838577
2023-05-06,NORTH,BrandC,67112.99613927133,579467.5163824863,880322.4792499001,186087.26811600025,194673.22266158008,21424.411795283155,60.50408954938027,11.114147887486942,1.0199925915896708,34768.05098294918,220080.61981247502,20469.599492760026,35041.18007908441,331783.8621625518,0.20227926609097158,36443.0206353138,187539.23827468636,20935.637286867153,29882.992055028153
2023-05-06,NORTHEAST,BrandA,49743.42577800088,464076.9619756272,1037271.1633133304,198583.28960660455,227312.56162332656,12386.419838506934,100.98451816152901,10.814653691645967,1.0295542185321076,27844.61771853763,259317.7908283326,21844.1618567265,40916.26109219878,362309.2513343025,0.1372954888528788,31507.439854014985,263653.16076150036,25902.504591816854,42204.64681013518
2023-05-06,NORTHEAST,BrandB,32486.271415042484,264953.62167423364,632335.206778035,111970.16839677998,137664.058195285,12386.419838506934,82.60836664025413,10.388603642835497,1.0204155987304804,15897.21730045402,158083.80169450876,12316.718523645797,24779.530475151303,223463.68783226682,0.14537606413835566,17369.45118916397,136295.39351964096,13904.768054658789,21901.862348499737
2023-05-06,NORTHEAST,BrandC,19767.792614819424,220101.32457151104,604204.8712069277,76527.12381237764,128493.68662262333,12386.419838506934,56.2872541391751,9.891859842717492,1.0078995336411907,13206.079474290662,151051.21780173192,8417.983619361541,23128.8635920722,208190.56432596323,0.0949504732778096,15713.7132966601,134353.89876601953,11898.996027993297,21294.06986325117
2023-05-06,SOUTH,BrandA,136511.88977941478,1603537.6426010162,2171499.89146364,584645.5295041936,492764.53124314744,21575.775763284528,96.77627101320199,11.824174319767284,1.0154983073113513,96212.25855606097,542874.97286591,64311.008245461286,88697.61562376654,813671.6310544834,0.16777270408498018,97374.37470485084,517800.4733709157,71080.0861324219,86194.5549870809
2023-05-06,SOUTH,BrandB,92225.35563872018,1551805.5805221065,2193879.914706412,546304.3969842476,493406.4226397072,21575.775763284528,81.56229822229025,11.43200122161106,1.018075002390703,93108.33483132639,548469.978676603,60093.48366826724,88813.1560751473,812060.7290146285,0.11356953038538731,103074.16100198282,479883.7013835389,63377.165330843905,79474.06187154952
2023-05-06,SOUTH,BrandC,38252.0595483674,895025.847366151,1186938.044106445,303025.4310420133,265033.2579304553,21575.775763284528,59.295592386535525,10.551978824248408,1.0086173944023344,53701.55084196907,296734.51102661126,33332.79741462146,47705.986427481956,453050.62147396826,0.08443219749667838,59988.9558701666,318475.1112085599,37770.478598443544,52041.039784687026
2023-05-06,WEST,BrandA,128637.12153833483,1892548.652742613,1914382.6266273323,295893.45315185713,411270.4245128756,20032.03901164032,101.42243036527437,11.764758481836765,1.0278314078622706,113552.91916455678,478595.6566568331,32548.27984670429,74028.67641231761,718757.5710920523,0.17897150125696712,98395.50702874198,526371.3518395458,38873.28049246195,82158.55692729747
2023-05-06,WEST,BrandB,77784.4033129212,1185421.2606564865,1279972.3847320075,208606.7261492061,275261.02757552493,20032.03901164032,76.19084618390377,11.261709074478162,1.0167424380900398,71125.27563938919,319993.0961830019,22946.739876412674,49546.984963594485,483644.1356740385,0.16082982832895282,69864.06981786827,374089.94866153976,24365.315093190457,57856.00416796562
2023-05-06,WEST,BrandC,60117.901497540035,647333.839984799,652740.9013948595,115273.49320261368,142075.52959923327,20032.03901164032,58.890190443835905,11.004079571869308,1.0202102176124919,38840.03039908794,163185.22534871488,12680.084252287505,25573.59532786199,260310.97433959265,0.2309464733472257,36148.30544311491,160860.20441281179,10956.48907161606,24956.74946534571
2023-05-13,CENTRAL,BrandA,52006.298820321834,928783.6763060052,1331354.719781067,234098.15830075188,288028.3661903354,13134.36428867808,95.59543856318919,10.859139349643016,1.015850102590539,55727.02057836031,332838.67994526675,25750.79741308271,51845.10591426038,479295.96813964826,0.10850560463104231,53280.93088245094,337039.7501940565,28657.273344810535,53223.09602982221
2023-05-13,CENTRAL,BrandB,67139.27369124451,694061.9835289438,1064137.706742616,195037.06311376687,229780.00391833097,13134.36428867808,79.81482418984889,11.11453934695176,1.019182897157264,41643.71901173663,266034.426685654,21454.076942514355,41360.40070529957,383626.9876338826,0.17501186270853392,40857.458933861264,254584.4840012342,20074.016106905703,39879.332966268346
2023-05-13,CENTRAL,BrandC,23562.451731056233,443189.74186289514,671953.4536902409,97321.13927649282,144122.80466569745,13134.36428867808,62.23618102424993,10.067452135143606,1.0131878940263273,26591.384511773707,167988.3634225602,10705.32532041421,25942.104839825544,244361.54238325174,0.09642454987456632,24034.88124042269,146593.05245343034,11413.082637577641,22852.61424005215
2023-05-13,EAST,BrandA,66260.2611057397,1063100.703385169,1042473.4732614624,261769.12585746433,234671.60723803897,12245.884891139254,94.06401365988417,11.101360708358245,1.0098873127864338,63786.04220311014,260618.3683153656,28794.603844321075,42240.88930284701,407685.7885567831,0.1625277676225605,86416.73682646792,242466.4395369456,40675.100264171124,41571.09279109363
2023-05-13,EAST,BrandB,55066.06946908041,1080273.1296630315,904299.9183689083,230310.05207105048,203426.27217135183,12245.884891139254,75.84924649951954,10.916307166187961,1.0159674752145034,64816.38777978189,226074.9795922271,25334.105727815553,36616.72899084333,365088.0869818071,0.1508295434237864,80864.03359056886,277452.5273261753,40986.044953330216,46659.97129096874
2023-05-13,EAST,BrandC,51272.9608789128,514696.23537424987,523067.9681554648,121143.9626232508,115878.40379023289,12245.884891139254,65.73533843762623,10.844938317087504,1.0137959812445618,30881.774122454994,130766.99203886618,13325.835888557587,20858.112682241917,208078.5996232599,0.24641150493851594,40583.18489921634,139226.8779579286,24264.165950724404,23801.7112875773
2023-05-13,METRO_DELHI,BrandA,46545.220204588484,821907.3793746169,1144968.5742871936,402733.6974527413,269267.0846027129,15245.325268403396,103.20328619454337,10.748201080795935,1.0236171044841442,49314.44276247701,286242.1435717984,44300.70671980155,48468.07522848832,443570.69355096866,0.10493303746437715,45253.918177140746,228434.5176966983,32995.72434555237,38293.870895778586
2023-05-13,METRO_DELHI,BrandB,33163.792796207614,572520.7747096004,736034.5441883068,257422.42917237617,172422.18303908416,15245.325268403396,78.0453289029115,10.409244134275662,1.012525856268966,34351.24648257602,184008.6360470767,28316.467208961378,31035.99294703515,292957.6679540526,0.11320336152216984,38258.64662993633,165556.0088834142,27912.36771422349,28392.983491997507
2023-05-13,METRO_DELHI,BrandC,40524.62962900854,260133.5686683467,347689.72008894134,113452.68530860428,80409.23968648161,15245.325268403396,59.48067428689517,10.609689883287833,1.0171388084482667,15608.014120100801,86922.43002223533,12479.795383946472,14473.66314356669,144729.2279382527,0.2800030802763486,15573.37094594778,69623.94280599261,11720.863636231155,11823.956380909487
2023-05-13,METRO_MUMBAI,BrandA,62364.096229948234,667845.2858882814,1045138.4941830436,223400.5983001604,231367.75866662475,11942.603764864298,98.0229919021565,11.040761042570697,1.0156364343967679,40070.717153296886,261284.6235457609,24574.065813017645,41646.19655999246,379518.2068369322,0.16432438577730718,44892.38445242747,142627.9351511889,21035.409474254793,23980.58057574017
2023-05-13,METRO_MUMBAI,BrandB,55965.896875741135,737689.2445929768,1098235.8149395993,225740.83567834983,242221.2465557549,11942.603764864298,75.83405300124912,10.9325156677138,1.0122469460393444,44261.3546755786,274558.9537348998,24831.491924618484,43599.824380035876,399194.2284799971,0.14019715938454577,48510.11767770113,161260.71839428865,20702.46001157702,26609.218723399263
2023-05-13,METRO_MUMBAI,BrandC,23009.636498731375,346934.31511482195,421710.57624330546,103494.65801967554,94691.58105062864,11942.603764864298,60.740115467577915,10.043711844477833,1.013131446692736,20816.058906889317,105427.64406082637,11384.41238216431,17044.484589113155,166615.20370385743,0.13810046134499646,21409.946006324273,75259.31387937804,9779.36917177477,12437.60160855722
2023-05-13,NORTH,BrandA,114023.31411237473,1238254.359646888,1213284.7995446743,434230.9989415379,286080.05980308866,17695.68362067181,101.17872706119624,11.644166986322825,1.0229682587048181,74295.26157881327,303321.1998861686,47765.40988356917,51494.410764555956,494571.9657337788,0.230549489280032,71851.27372807398,453978.6074432557,37179.66132595537,71456.86405243969
2023-05-13,NORTH,BrandB,99176.98272097803,1185074.0989128072,1058572.7846648286,442037.5551468943,255918.31244765516,17695.68362067181,83.94446161421234,11.50467132026154,1.0274024878626202,71104.44593476843,264643.19616620714,48624.13106615837,46065.296240577925,448132.75302838365,0.22131161369156852,68114.06674227664,396015.3881117744,42205.98491694947,63932.649783596346
2023-05-13,NORTH,BrandC,54398.50638815526,563518.8904071652,492869.62584874575,241108.8438066526,122684.8095504144,17695.68362067181,60.02707141054365,10.904110359055721,1.011950904303886,33811.13342442991,123217.40646218644,26521.972818731785,22083.265719074592,223329.46204509452,0.2435796239769188,34768.05098294918,220080.61981247502,20469.599492760026,35041.18007908441
2023-05-13,NORTHEAST,BrandA,48761.23761908528,485784.9038836724,957204.8806463229,236013.4997753343,215042.326106798,10230.673716946012,100.73775971625649,10.794711473007517,1.0270384745060541,29147.094233020343,239301.2201615807,25961.48497528677,38707.61869922364,343348.09178605746,0.1420169174824677,27844.61771853763,259317.7908283326,21844.1618567265,40916.26109219878
2023-05-13,NORTHEAST,BrandB,36677.35023745206,266000.4794930515,467727.4854463095,123336.958476366,105879.19293689851,10230.673716946012,83.00905584862545,10.509941948190198,1.0253650915614623,15960.02876958309,116931.87136157737,13567.065432400259,19058.254728641732,175747.89400914847,0.20869297150914448,15897.21730045402,158083.80169450876,12316.718523645797,24779.530475151303
2023-05-13,NORTHEAST,BrandC,19732.61744028542,246027.03554175195,431308.9138174333,120594.47520558916,98321.2302840456,10230.673716946012,56.39665601189091,9.890078929412109,1.0098585223709855,14761.622132505117,107827.22845435832,13265.392272614808,17697.821451128206,163782.73802755246,0.12048044670522852,13206.079474290662,151051.21780173192,8417.983619361541,23128.8635920722
2023-05-13,SOUTH,BrandA,154924.7103464645,1920056.5206729004,1751157.4156074105,424973.79511913995,392728.8626333961,17820.704037330874,96.24773584434753,11.95070099291881,1.009952251819577,115203.39124037403,437789.3539018526,46747.117463105395,70691.19527401129,688251.7619166743,0.2250988939204429,96212.25855606097,542874.97286591,64311.008245461286,88697.61562376654
2023-05-13,SOUTH,BrandB,101302.1911037348,1597498.7876650423,1729220.8893762084,327076.69035892654,378551.8469111344,17820.704037330874,80.75177972910187,11.525873191258231,1.0079579674998818,95849.92725990254,432305.2223440521,35978.43593948192,68139.33244400419,650093.6220247716,0.15582708039507406,93108.33483132639,548469.978676603,60093.48366826724,88813.1560751473
2023-05-13,SOUTH,BrandC,43885.32208378012,1011275.3960933108,1107620.981541342,241992.725694196,245723.46887768805,17820.704037330874,60.275700631666346,10.689357980669739,1.0252890252040292,60676.52376559864,276905.2453853355,26619.19982636156,44230.224397983846,426251.8974126105,0.10295630905120948,53701.55084196907,296734.51102661126,33332.79741462146,47705.986427481956
2023-05-13,WEST,BrandA,153319.67601338515,1659279.213523042,1570679.754393614,361043.41729285655,346362.9134978849,16545.64092653342,100.1091815382706,11.940286928651123,1.0145227306212359,99556.75281138252,392669.9385984035,39714.77590221422,62345.32442961927,610832.4326681528,0.2510012039528166,113552.91916455678,478595.6566568331,32548.27984670429,74028.67641231761
2023-05-13,WEST,BrandB,88108.0987738755,1059388.2119841652,1258549.05201409,223959.28975351763,274105.73937816976,16545.64092653342,75.26007921069042,11.386331084388031,1.004321650960909,63563.29271904992,314637.2630035225,24635.521872886937,49339.03308807055,468720.7516100633,0.18797567308687485,71125.27563938919,319993.0961830019,22946.739876412674,49546.984963594485
2023-05-13,WEST,BrandC,65236.43819053159,536198.1177114032,576836.7585414426,112312.2174650698,126598.5734547955,16545.64092653342,59.11686458994791,11.085788788498169,1.024137107272538,32171.88706268419,144209.18963536064,12354.343921157677,22787.74322186319,228068.80476759913,0.28603840957872834,38840.03039908794,163185.22534871488,12680.084252287505,25573.59532786199
2023-05-20,CENTRAL,BrandA,52324.39533434849,702429.6032146115,1093126.6802439638,258123.41872069763,244437.67792086257,11494.482371652428,94.99009308985971,10.865237102648267,1.0094173661501076,42145.77619287669,273281.67006099096,28393.576059276744,43998.78202575526,399314.2867105521,0.1310356205014659,55727.02057836031,332838.67994526675,25750.79741308271,51845.10591426038
2023-05-20,CENTRAL,BrandB,62950.54610739414,493482.69687621144,838417.765795522,165326.35114196487,184216.1882733009,11494.482371652428,79.21971991649531,11.05012060005085,1.0115838063419478,29608.961812572685,209604.4414488805,18185.898625616133,33158.91388919416,302052.69814791594,0.20840915010253838,41643.71901173663,266034.426685654,21454.076942514355,41360.40070529957
2023-05-20,CENTRAL,BrandC,30208.324994192397,292908.1281031848,541300.4784974174,112552.59313991958,119515.35501347543,11494.482371652428,62.46154080905973,10.315905930344014,1.0168566892835538,17574.48768619109,135325.11962435435,12380.785245391155,21512.763902425577,198287.63883001462,0.1523459816874245,26591.384511773707,167988.3634225602,10705.32532041421,25942.104839825544
2023-05-20,EAST,BrandA,77832.90599123956,1368919.423887045,1151989.793764846,473165.4435291419,277714.50310588337,10716.933451268838,94.4657693336339,11.262332424885072,1.0142006303025974,82135.16543322269,287997.4484412115,52048.198788205606,49988.610559059,482886.3566729676,0.1611826569864974,63786.04220311014,260618.3683153656,28794.603844321075,42240.88930284701
2023-05-20,EAST,BrandB,80357.9434884924,1281340.5165716845,1044129.2137476424,431865.523272207,251571.67962565375,10716.933451268838,75.48064292932274,11.294258671611141,1.011030191644122,76880.43099430107,261032.3034369106,47505.20755994277,45282.902332617676,441417.77777504094,0.1820450999806878,64816.38777978189,226074.9795922271,25334.105727815553,36616.72899084333
2023-05-20,EAST,BrandC,59723.90572288793,677784.7020049833,510949.8280439842,215779.222396093,123767.88784840616,10716.933451268838,65.20826008243914,10.99750439367268,1.0056671736505052,40667.082120299,127737.45701099605,23735.71446357023,22278.21981271311,225135.40685884724,0.26527993333393196,30881.774122454994,130766.99203886618,13325.835888557587,20858.112682241917
2023-05-20,METRO_DELHI,BrandA,45148.14118092399,723038.5812059395,1115664.7307106722,319078.5735622183,255040.80349835628,13341.880786634329,102.74170627965394,10.717726537200743,1.0190389450728585,43382.31487235637,278916.18267766805,35098.64309184402,45907.34462970413,416646.36605820694,0.10836081833126626,49314.44276247701,286242.1435717984,44300.70671980155,48468.07522848832
2023-05-20,METRO_DELHI,BrandB,35291.551836176804,552637.8542576886,911049.5202077468,225782.23131193963,204365.25535574552,13341.880786634329,77.95647775200734,10.47142722451627,1.0113731404189035,33158.27125546132,227762.3800519367,24836.04544431336,36785.74596403419,335884.3235023799,0.10507055365988725,34351.24648257602,184008.6360470767,28316.467208961378,31035.99294703515
